WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.Lead_ID,Input.Website,Input.Company,Input.Google_Search_Name,Answer.Industry,Answer.Sub-Industry,Answer.Website Found in,Approve,Reject
A2HS7Q2MMN5MME,Rejected,Tue Aug 14 15:28:03 PDT 2018,Tue Aug 14 15:28:05 PDT 2018,Tue Aug 21 15:28:05 PDT 2018,,Wed Aug 15 09:10:49 PDT 2018,,2,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001Jz5N1EAJ,http://www.archerassoc.com,archer&assoc.com,archer&assoc.com Bloomberg company profile,N/A,N/A,http://www.na.com,,
A2HS7Q2MMN5MME,Rejected,Tue Aug 14 14:45:06 PDT 2018,Tue Aug 14 14:45:07 PDT 2018,Tue Aug 21 14:45:07 PDT 2018,,Wed Aug 15 09:10:49 PDT 2018,,1,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001K0cIREAZ,http://acrwd.com/,Adams County Regional Water,Adams County Regional Water Bloomberg company profile,N/A,N/A,http://www.na.com,,
A2HS7Q2MMN5MME,Rejected,Tue Aug 14 15:05:59 PDT 2018,Tue Aug 14 15:06:02 PDT 2018,Tue Aug 21 15:06:02 PDT 2018,,Wed Aug 15 09:10:50 PDT 2018,,3,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001K0cM1EAJ,http://www.allpineloghomes.com/,Allpine Lumber Co,Allpine Lumber Co Bloomberg company profile,N/A,N/A,http://www.na.com,,
A2HS7Q2MMN5MME,Rejected,Tue Aug 14 15:04:39 PDT 2018,Tue Aug 14 15:04:43 PDT 2018,Tue Aug 21 15:04:43 PDT 2018,,Wed Aug 15 09:10:51 PDT 2018,,4,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001JJWKLEA5,http://www.all-plastics.com/,"All-Plastics, LLC","All-Plastics, LLC Bloomberg company profile",N/A,N/A,http://www.na.com,,
A2HS7Q2MMN5MME,Rejected,Tue Aug 14 15:08:13 PDT 2018,Tue Aug 14 15:08:15 PDT 2018,Tue Aug 21 15:08:15 PDT 2018,,Wed Aug 15 09:10:53 PDT 2018,,2,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001K0cKSEAZ,,Akhavi,Akhavi Bloomberg company profile,N/A,N/A,http://www.na.com,,
A2HS7Q2MMN5MME,Rejected,Tue Aug 14 15:34:41 PDT 2018,Tue Aug 14 15:34:44 PDT 2018,Tue Aug 21 15:34:44 PDT 2018,,Wed Aug 15 09:10:54 PDT 2018,,3,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001K0cIVEAZ,https://www.imprinters.com/,Addressograph Bartizan,Addressograph Bartizan Bloomberg company profile,N/A,N/A,http://www.na.com,,
A2HS7Q2MMN5MME,Rejected,Tue Aug 14 15:11:11 PDT 2018,Tue Aug 14 15:11:13 PDT 2018,Tue Aug 21 15:11:13 PDT 2018,,Wed Aug 15 09:10:57 PDT 2018,,2,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001K0cRSEAZ,http://www.arc-sine.com,ArcSine Engineering,ArcSine Engineering Bloomberg company profile,N/A,N/A,http://www.na.com,,
A2HS7Q2MMN5MME,Rejected,Tue Aug 14 15:27:01 PDT 2018,Tue Aug 14 15:27:03 PDT 2018,Tue Aug 21 15:27:03 PDT 2018,,Wed Aug 15 09:10:58 PDT 2018,,2,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001Jz5LFEAZ,http://www.allstatearena.com,Allstate Arena,Allstate Arena Bloomberg company profile,N/A,N/A,http://www.na.com,,
A2HS7Q2MMN5MME,Rejected,Tue Aug 14 15:36:06 PDT 2018,Tue Aug 14 15:36:07 PDT 2018,Tue Aug 21 15:36:07 PDT 2018,,Wed Aug 15 09:10:58 PDT 2018,,1,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001JIVckEAH,,Arctic Snow Plows,Arctic Snow Plows Bloomberg company profile,N/A,N/A,http://www.na.com,,
A2HS7Q2MMN5MME,Rejected,Tue Aug 14 15:03:51 PDT 2018,Tue Aug 14 15:03:54 PDT 2018,Tue Aug 21 15:03:54 PDT 2018,,Wed Aug 15 09:10:59 PDT 2018,,3,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001K0cRWEAZ,https://www.ardencompanies.com/,Arden Companies,Arden Companies Bloomberg company profile,N/A,N/A,http://www.na.com,,
A2HS7Q2MMN5MME,Rejected,Tue Aug 14 15:14:28 PDT 2018,Tue Aug 14 15:14:29 PDT 2018,Tue Aug 21 15:14:29 PDT 2018,,Wed Aug 15 09:10:59 PDT 2018,,1,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001K0cKkEAJ,http://www.acrfb.org,Akron-Canton Regional Foodbank,Akron-Canton Regional Foodbank Bloomberg company profile,N/A,N/A,http://www.na.com,,
A2HS7Q2MMN5MME,Rejected,Tue Aug 14 15:24:16 PDT 2018,Tue Aug 14 15:24:20 PDT 2018,Tue Aug 21 15:24:20 PDT 2018,,Wed Aug 15 09:11:02 PDT 2018,,4,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001K0cPpEAJ,http://www.anaco-husky.com/,Anaco Inc,Anaco Inc Bloomberg company profile,N/A,N/A,http://www.na.com,,
A2HS7Q2MMN5MME,Rejected,Tue Aug 14 15:06:59 PDT 2018,Tue Aug 14 15:07:01 PDT 2018,Tue Aug 21 15:07:01 PDT 2018,,Wed Aug 15 09:11:03 PDT 2018,,2,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001IMqHwEAL,adriaticglass.com,Adriatic Glass & Mirrors Ltd,Adriatic Glass & Mirrors Ltd Bloomberg company profile,N/A,N/A,http://www.na.com,,
A2HS7Q2MMN5MME,Rejected,Tue Aug 14 15:11:00 PDT 2018,Tue Aug 14 15:11:04 PDT 2018,Tue Aug 21 15:11:04 PDT 2018,,Wed Aug 15 09:11:03 PDT 2018,,4,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001K0cKrEAJ,http://www.acwd.com,Alameda County Water District,Alameda County Water District Bloomberg company profile,N/A,N/A,http://www.na.com,,
A2HS7Q2MMN5MME,Rejected,Tue Aug 14 15:24:58 PDT 2018,Tue Aug 14 15:25:00 PDT 2018,Tue Aug 21 15:25:00 PDT 2018,,Wed Aug 15 09:11:04 PDT 2018,,2,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001JiAg0EAF,http://advancelogging.com/,Advance Consultants Corp,Advance Consultants Corp Bloomberg company profile,N/A,N/A,http://www.na.com,,
A2HS7Q2MMN5MME,Rejected,Tue Aug 14 15:03:59 PDT 2018,Tue Aug 14 15:04:02 PDT 2018,Tue Aug 21 15:04:02 PDT 2018,,Wed Aug 15 09:11:04 PDT 2018,,3,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001JiAfhEAF,https://www.aaaawning.net/contact-us,"AAA Awning Co., Inc.","AAA Awning Co., Inc. Bloomberg company profile",N/A,N/A,http://www.na.com,,
A2HS7Q2MMN5MME,Rejected,Tue Aug 14 15:36:11 PDT 2018,Tue Aug 14 15:36:12 PDT 2018,Tue Aug 21 15:36:12 PDT 2018,,Wed Aug 15 09:11:07 PDT 2018,,1,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001K0cRmEAJ,http://www.azcorrections.gov,Arizona Department of Corrections,Arizona Department of Corrections Bloomberg company profile,N/A,N/A,http://www.na.com,,
A2HS7Q2MMN5MME,Rejected,Tue Aug 14 15:10:12 PDT 2018,Tue Aug 14 15:10:15 PDT 2018,Tue Aug 21 15:10:15 PDT 2018,,Wed Aug 15 09:11:08 PDT 2018,,3,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001L4RTFEA3,https://www.alpinegraphics.ca,ALPINE GRAPHICS,ALPINE GRAPHICS Bloomberg company profile,N/A,N/A,http://www.na.com,,
A2HS7Q2MMN5MME,Rejected,Tue Aug 14 15:06:02 PDT 2018,Tue Aug 14 15:06:05 PDT 2018,Tue Aug 21 15:06:05 PDT 2018,,Wed Aug 15 09:11:11 PDT 2018,,3,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001K0cM9EAJ,http://www.alpro.com,Alpro,Alpro Bloomberg company profile,N/A,N/A,http://www.na.com,,
A2HS7Q2MMN5MME,Rejected,Tue Aug 14 15:07:43 PDT 2018,Tue Aug 14 15:07:45 PDT 2018,Tue Aug 21 15:07:45 PDT 2018,,Wed Aug 15 09:11:11 PDT 2018,,2,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001Jz5JtEAJ,https://advancedfixtures.com/,Advanced Fixtures Inc,Advanced Fixtures Inc Bloomberg company profile,N/A,N/A,http://www.na.com,,
A2HS7Q2MMN5MME,Rejected,Tue Aug 14 15:23:53 PDT 2018,Tue Aug 14 15:23:55 PDT 2018,Tue Aug 21 15:23:55 PDT 2018,,Wed Aug 15 09:11:13 PDT 2018,,2,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001K0cQ2EAJ,http://www.apwines.com/,Andrew Peace Wines,Andrew Peace Wines Bloomberg company profile,N/A,N/A,http://www.na.com,,
A2HS7Q2MMN5MME,Rejected,Tue Aug 14 17:34:51 PDT 2018,Tue Aug 14 17:34:53 PDT 2018,Tue Aug 21 17:34:53 PDT 2018,,Wed Aug 15 09:11:14 PDT 2018,,2,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001K0cKwEAJ,http://albionrivercampground.com/,Albion River Campground,Albion River Campground Bloomberg company profile,United States,United States,https://www.manta.com/mb_44_B7021_05/recreational_vehicle_parks_and_campsites/california,,
A2HS7Q2MMN5MME,Rejected,Tue Aug 14 15:24:20 PDT 2018,Tue Aug 14 15:24:23 PDT 2018,Tue Aug 21 15:24:23 PDT 2018,,Wed Aug 15 09:11:14 PDT 2018,,3,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001Jz5N5EAJ,http://www.aisd.net,Arlington ISD,Arlington ISD Bloomberg company profile,N/A,N/A,http://www.na.com,,
A2HS7Q2MMN5MME,Rejected,Tue Aug 14 15:05:08 PDT 2018,Tue Aug 14 15:05:11 PDT 2018,Tue Aug 21 15:05:11 PDT 2018,,Wed Aug 15 09:11:16 PDT 2018,,3,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001K0cIpEAJ,http://www.advancedtelemetry.com,Advanced Telemetry,Advanced Telemetry Bloomberg company profile,N/A,N/A,http://www.na.com,,
A2HS7Q2MMN5MME,Rejected,Tue Aug 14 15:23:38 PDT 2018,Tue Aug 14 15:23:42 PDT 2018,Tue Aug 21 15:23:42 PDT 2018,,Wed Aug 15 09:11:17 PDT 2018,,4,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001K0cQ6EAJ,https://anfemoulds.weebly.com,Anfe Moulds Inc,Anfe Moulds Inc Bloomberg company profile,N/A,N/A,http://www.na.com,,
A2HS7Q2MMN5MME,Rejected,Tue Aug 14 15:23:20 PDT 2018,Tue Aug 14 15:23:23 PDT 2018,Tue Aug 21 15:23:23 PDT 2018,,Wed Aug 15 09:11:17 PDT 2018,,3,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001K0cN7EAJ,https://ausenergy.com/,"Alternative Utility Services, Inc.","Alternative Utility Services, Inc. Bloomberg company profile",N/A,N/A,http://www.na.com,,
A2HS7Q2MMN5MME,Rejected,Tue Aug 14 15:30:10 PDT 2018,Tue Aug 14 15:30:14 PDT 2018,Tue Aug 21 15:30:14 PDT 2018,,Wed Aug 15 09:11:18 PDT 2018,,4,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001K0cN8EAJ,http://www.alt-esco.com,Alternative-ESCO LLC,Alternative-ESCO LLC Bloomberg company profile,N/A,N/A,http://www.na.com,,
A2HS7Q2MMN5MME,Rejected,Tue Aug 14 15:10:58 PDT 2018,Tue Aug 14 15:11:00 PDT 2018,Tue Aug 21 15:11:00 PDT 2018,,Wed Aug 15 09:11:19 PDT 2018,,2,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001JzA17EAF,http://www.altivia.com/,ALTIVIA Specialty Chemicals,ALTIVIA Specialty Chemicals Bloomberg company profile,N/A,N/A,http://www.na.com,,
A2HS7Q2MMN5MME,Rejected,Tue Aug 14 15:00:30 PDT 2018,Tue Aug 14 15:00:54 PDT 2018,Tue Aug 21 15:00:54 PDT 2018,,Wed Aug 15 09:11:20 PDT 2018,,24,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001K0cIvEAJ,http://aea.us.org/wp-content/uploads/2016/04/MFEEP-Participating-Contractor-List-as-of-4.26.16-by-category-branded.pdf,AdvancedE LLC,AdvancedE LLC Bloomberg company profile,N/A,N/A,http://www.na.com,,
A2HS7Q2MMN5MME,Rejected,Tue Aug 14 15:27:36 PDT 2018,Tue Aug 14 15:27:39 PDT 2018,Tue Aug 21 15:27:39 PDT 2018,,Wed Aug 15 09:11:21 PDT 2018,,3,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001IMqHxEAL,tryadvantage.com,Advantage Engineering Inc.,Advantage Engineering Inc. Bloomberg company profile,N/A,N/A,http://www.na.com,,
A2HS7Q2MMN5MME,Rejected,Tue Aug 14 15:24:52 PDT 2018,Tue Aug 14 15:24:56 PDT 2018,Tue Aug 21 15:24:56 PDT 2018,,Wed Aug 15 09:11:25 PDT 2018,,4,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001K0cNFEAZ,http://www.aaesports.com,Aluminum Athletic Equipment Co.,Aluminum Athletic Equipment Co. Bloomberg company profile,N/A,N/A,http://www.na.com,,
A2HS7Q2MMN5MME,Rejected,Tue Aug 14 15:14:21 PDT 2018,Tue Aug 14 15:14:22 PDT 2018,Tue Aug 21 15:14:22 PDT 2018,,Wed Aug 15 09:11:26 PDT 2018,,1,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001JiAfkEAF,http://www.abcopaper.com,ABCO Paper Company,ABCO Paper Company Bloomberg company profile,N/A,N/A,http://www.na.com,,
A2HS7Q2MMN5MME,Rejected,Tue Aug 14 14:46:09 PDT 2018,Tue Aug 14 14:46:11 PDT 2018,Tue Aug 21 14:46:11 PDT 2018,,Wed Aug 15 09:11:26 PDT 2018,,2,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001HqF1JEAV,,Annville Township Sewer Treatment,Annville Township Sewer Treatment Bloomberg company profile,-,-,https://www.bloomberg.com/profiles/companies/52727MF:US-wyoming-valley-sanitary-authority,,
A2HS7Q2MMN5MME,Rejected,Tue Aug 14 15:27:16 PDT 2018,Tue Aug 14 15:27:19 PDT 2018,Tue Aug 21 15:27:19 PDT 2018,,Wed Aug 15 09:11:27 PDT 2018,,3,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001K0cNHEAZ,http://www.aluminumshapesinc.com,Aluminum Shapes LLC,Aluminum Shapes LLC Bloomberg company profile,N/A,N/A,http://www.na.com,,
A2HS7Q2MMN5MME,Rejected,Tue Aug 14 15:35:24 PDT 2018,Tue Aug 14 15:35:26 PDT 2018,Tue Aug 21 15:35:26 PDT 2018,,Wed Aug 15 09:11:27 PDT 2018,,2,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001K0cHEEAZ,http://abcwua.org/,ABCWUA,ABCWUA Bloomberg company profile,N/A,N/A,http://www.na.com,,
A2HS7Q2MMN5MME,Rejected,Tue Aug 14 15:09:57 PDT 2018,Tue Aug 14 15:09:59 PDT 2018,Tue Aug 21 15:09:59 PDT 2018,,Wed Aug 15 09:11:28 PDT 2018,,2,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001K0cJ2EAJ,http://www.advics-ohio.com,ADVICS Manufacturing Ohio,ADVICS Manufacturing Ohio Bloomberg company profile,N/A,N/A,http://www.na.com,,
A2HS7Q2MMN5MME,Rejected,Tue Aug 14 15:30:00 PDT 2018,Tue Aug 14 15:30:02 PDT 2018,Tue Aug 21 15:30:02 PDT 2018,,Wed Aug 15 09:11:30 PDT 2018,,2,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001K0cQPEAZ,http://amcccorp.com/,Anthony Marino Construction,Anthony Marino Construction Bloomberg company profile,N/A,N/A,http://www.na.com,,
A2HS7Q2MMN5MME,Rejected,Tue Aug 14 15:10:31 PDT 2018,Tue Aug 14 15:10:34 PDT 2018,Tue Aug 21 15:10:34 PDT 2018,,Wed Aug 15 09:11:34 PDT 2018,,3,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001ILiUjEAL,,"Arora Technologies, Inc","Arora Technologies, Inc Bloomberg company profile",-,-,https://www.bloomberg.com/profiles/companies/0574467D:US-arora-technologies-inc,,
A2HS7Q2MMN5MME,Rejected,Tue Aug 14 15:09:04 PDT 2018,Tue Aug 14 15:09:05 PDT 2018,Tue Aug 21 15:09:05 PDT 2018,,Wed Aug 15 09:11:36 PDT 2018,,1,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001K0cSzEAJ,http://arpionline.org,ARPIonline,ARPIonline Bloomberg company profile,N/A,N/A,http://www.na.com,,
A2HS7Q2MMN5MME,Rejected,Tue Aug 14 15:06:41 PDT 2018,Tue Aug 14 15:06:45 PDT 2018,Tue Aug 21 15:06:45 PDT 2018,,Wed Aug 15 09:11:38 PDT 2018,,4,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001K0cJ9EAJ,http://www.energy.state.ca.us,Aera Energy LLC,Aera Energy LLC Bloomberg company profile,N/A,N/A,http://www.na.com,,
A2HS7Q2MMN5MME,Rejected,Tue Aug 14 15:07:34 PDT 2018,Tue Aug 14 15:07:37 PDT 2018,Tue Aug 21 15:07:37 PDT 2018,,Wed Aug 15 09:11:38 PDT 2018,,3,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001Jz5N9EAJ,http://arqelectronics.com,ARQ Electronics Manufacturing Services Inc,ARQ Electronics Manufacturing Services Inc Bloomberg company profile,N/A,N/A,http://www.na.com,,
A2HS7Q2MMN5MME,Rejected,Tue Aug 14 15:06:45 PDT 2018,Tue Aug 14 15:06:48 PDT 2018,Tue Aug 21 15:06:48 PDT 2018,,Wed Aug 15 09:11:39 PDT 2018,,3,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001KRnCTEA1,http://www.arriscraft.com/,Arriscraft International Inc.,Arriscraft International Inc. Bloomberg company profile,N/A,N/A,http://www.na.com,,
A2HS7Q2MMN5MME,Rejected,Tue Aug 14 15:22:11 PDT 2018,Tue Aug 14 15:22:14 PDT 2018,Tue Aug 21 15:22:14 PDT 2018,,Wed Aug 15 09:11:39 PDT 2018,,3,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001JiAfpEAF,http://ablesland.com,Ables-Land Inc,Ables-Land Inc Bloomberg company profile,N/A,N/A,http://www.na.com,,
A2HS7Q2MMN5MME,Rejected,Tue Aug 14 18:57:21 PDT 2018,Tue Aug 14 18:57:24 PDT 2018,Tue Aug 21 18:57:24 PDT 2018,,Wed Aug 15 09:11:40 PDT 2018,,3,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001K0cHQEAZ,http://ablia-media-co.business.site/,ABLiA Media Co,ABLiA Media Co Bloomberg company profile,United States,United States,https://www.manta.com/mb_43_A4_06/media/colorado,,
A2HS7Q2MMN5MME,Rejected,Tue Aug 14 15:04:43 PDT 2018,Tue Aug 14 15:04:46 PDT 2018,Tue Aug 21 15:04:46 PDT 2018,,Wed Aug 15 09:11:40 PDT 2018,,3,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001IMqIVEA1,amcoselect.com,AMCO Produce,AMCO Produce Bloomberg company profile,N/A,N/A,http://www.na.com,,
A2HS7Q2MMN5MME,Rejected,Tue Aug 14 15:04:19 PDT 2018,Tue Aug 14 15:04:23 PDT 2018,Tue Aug 21 15:04:23 PDT 2018,,Wed Aug 15 09:11:41 PDT 2018,,4,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001KSFH6EAP,allballsracing.com,All Balls Racing,All Balls Racing Bloomberg company profile,N/A,N/A,http://www.na.com,,
A2HS7Q2MMN5MME,Rejected,Tue Aug 14 18:58:50 PDT 2018,Tue Aug 14 18:58:52 PDT 2018,Tue Aug 21 18:58:52 PDT 2018,,Wed Aug 15 09:11:41 PDT 2018,,2,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001JIR1PEAX,http://www.apacheplastics.com/,Apache Plastics,Apache Plastics Bloomberg company profile,N/A,N/A,http://www.na.com,,
A2HS7Q2MMN5MME,Rejected,Tue Aug 14 15:03:48 PDT 2018,Tue Aug 14 15:03:51 PDT 2018,Tue Aug 21 15:03:51 PDT 2018,,Wed Aug 15 09:11:41 PDT 2018,,3,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001K0cJBEAZ,http://www.aerocontrolex.com,AeroControlex,AeroControlex Bloomberg company profile,N/A,N/A,http://www.na.com,,
A2HS7Q2MMN5MME,Rejected,Tue Aug 14 15:26:49 PDT 2018,Tue Aug 14 15:26:53 PDT 2018,Tue Aug 21 15:26:53 PDT 2018,,Wed Aug 15 09:11:44 PDT 2018,,4,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001K0cT2EAJ,http://www.arrowunited.com,Arrow United Industries,Arrow United Industries Bloomberg company profile,N/A,N/A,http://www.na.com,,
A2HS7Q2MMN5MME,Rejected,Tue Aug 14 15:21:30 PDT 2018,Tue Aug 14 15:21:33 PDT 2018,Tue Aug 21 15:21:33 PDT 2018,,Wed Aug 15 09:11:45 PDT 2018,,3,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001JIOgEEAX,http://www.asequip.com,All Seasons Equipment MFG,All Seasons Equipment MFG Bloomberg company profile,N/A,N/A,http://www.na.com,,
A2HS7Q2MMN5MME,Rejected,Tue Aug 14 15:06:38 PDT 2018,Tue Aug 14 15:06:41 PDT 2018,Tue Aug 21 15:06:41 PDT 2018,,Wed Aug 15 09:11:45 PDT 2018,,3,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001K0cNUEAZ,http://www.ame.com,AME,AME Bloomberg company profile,N/A,N/A,http://www.na.com,,
A2HS7Q2MMN5MME,Rejected,Tue Aug 14 15:11:08 PDT 2018,Tue Aug 14 15:11:11 PDT 2018,Tue Aug 21 15:11:11 PDT 2018,,Wed Aug 15 09:11:48 PDT 2018,,3,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001Jz5LOEAZ,http://today-america.com/,America Today,America Today Bloomberg company profile,N/A,N/A,http://www.na.com,,
A2HS7Q2MMN5MME,Rejected,Tue Aug 14 15:09:54 PDT 2018,Tue Aug 14 15:09:57 PDT 2018,Tue Aug 21 15:09:57 PDT 2018,,Wed Aug 15 09:11:53 PDT 2018,,3,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001GIKdvEAH,http://www.americanasphaltcompany.com/new-jersey-asphalt-paving-south-jersey-paver/about-us/officers-management/,American Asphalt Company,American Asphalt Company Bloomberg company profile,N/A,N/A,http://www.na.com,,
A2HS7Q2MMN5MME,Rejected,Tue Aug 14 15:22:17 PDT 2018,Tue Aug 14 15:22:20 PDT 2018,Tue Aug 21 15:22:20 PDT 2018,,Wed Aug 15 09:11:54 PDT 2018,,3,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001GGwwnEAD,,Allegany County Division of Public Works,Allegany County Division of Public Works Bloomberg company profile,-,-,https://www.bloomberg.com/profiles/companies/14171MF:US-municipality-of-monroeville-pa,,
A2HS7Q2MMN5MME,Rejected,Tue Aug 14 15:08:09 PDT 2018,Tue Aug 14 15:08:10 PDT 2018,Tue Aug 21 15:08:10 PDT 2018,,Wed Aug 15 09:11:55 PDT 2018,,1,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001K0cNaEAJ,http://www.americanaugers.com,American Augers Inc,American Augers Inc Bloomberg company profile,N/A,N/A,http://www.na.com,,
A2HS7Q2MMN5MME,Rejected,Tue Aug 14 15:04:11 PDT 2018,Tue Aug 14 15:04:16 PDT 2018,Tue Aug 21 15:04:16 PDT 2018,,Wed Aug 15 09:11:56 PDT 2018,,5,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001K0cJPEAZ,http://www.marmac.net,Affirmative Computer Products,Affirmative Computer Products Bloomberg company profile,N/A,N/A,http://www.na.com,,
A2HS7Q2MMN5MME,Rejected,Tue Aug 14 15:08:33 PDT 2018,Tue Aug 14 15:08:37 PDT 2018,Tue Aug 21 15:08:37 PDT 2018,,Wed Aug 15 09:11:58 PDT 2018,,4,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001JJWKWEA5,http://www.afglobalcorp.com/,AFGlobal Corporation,AFGlobal Corporation Bloomberg company profile,N/A,N/A,http://www.na.com,,
A2HS7Q2MMN5MME,Rejected,Tue Aug 14 15:09:20 PDT 2018,Tue Aug 14 15:09:23 PDT 2018,Tue Aug 21 15:09:23 PDT 2018,,Wed Aug 15 09:12:00 PDT 2018,,3,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001K0cLWEAZ,http://www.allencountyohio.com,Allen County Common Court,Allen County Common Court Bloomberg company profile,N/A,N/A,http://www.na.com,,
A2HS7Q2MMN5MME,Rejected,Tue Aug 14 17:32:05 PDT 2018,Tue Aug 14 17:32:08 PDT 2018,Tue Aug 21 17:32:08 PDT 2018,,Wed Aug 15 09:12:00 PDT 2018,,3,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001K0cTEEAZ,http://www.artisreit.com,Artis REIT,Artis REIT Bloomberg company profile,N/A,N/A,http://www.na.com,,
A2HS7Q2MMN5MME,Rejected,Tue Aug 14 15:21:22 PDT 2018,Tue Aug 14 15:21:26 PDT 2018,Tue Aug 21 15:21:26 PDT 2018,,Wed Aug 15 09:12:00 PDT 2018,,4,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001Jz5JZEAZ,http://www.accentcompanies.com,Accent,Accent Bloomberg company profile,N/A,N/A,http://www.na.com,,
A2HS7Q2MMN5MME,Rejected,Tue Aug 14 15:10:50 PDT 2018,Tue Aug 14 15:10:53 PDT 2018,Tue Aug 21 15:10:53 PDT 2018,,Wed Aug 15 09:12:01 PDT 2018,,3,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001JiAg6EAF,http://www.agmgranite.com,AG&M Architectural Granite and Marbles,AG&M Architectural Granite and Marbles Bloomberg company profile,N/A,N/A,http://www.na.com,,
A2HS7Q2MMN5MME,Rejected,Tue Aug 14 15:22:44 PDT 2018,Tue Aug 14 15:22:47 PDT 2018,Tue Aug 21 15:22:47 PDT 2018,,Wed Aug 15 09:12:02 PDT 2018,,3,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001K0cTIEAZ,https://www.artistswithmachines.com/,Artists With Machines,Artists With Machines Bloomberg company profile,N/A,N/A,http://www.na.com,,
A2HS7Q2MMN5MME,Rejected,Tue Aug 14 15:07:06 PDT 2018,Tue Aug 14 15:07:08 PDT 2018,Tue Aug 21 15:07:08 PDT 2018,,Wed Aug 15 09:12:02 PDT 2018,,2,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001K0cJkEAJ,http://www.agajanian.com,Agajanian Vineyards,Agajanian Vineyards Bloomberg company profile,N/A,N/A,http://www.na.com,,
